"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"103","K68
(5)","BP","GO:0000724","double-strand break repair via homologous recombination",0.6,"29/549",0.0012388177688074,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"ALL"
"104","K68
(5)","BP","GO:0006342","chromatin silencing",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"ALL"
"105","K68
(5)","BP","GO:0016458","gene silencing",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"ALL"
"106","K68
(5)","BP","GO:0040029","regulation of gene expression, epigenetic",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"ALL"
"107","K1
(16)","CC","GO:0005933","cellular bud",0.5625,"73/550",4.24577816345015e-05,0.00271729802460809,0.00250277449634956,"855646/855389/855804/854437/850891/851440/853650/855945/851375",9,"K1 (16)","Bayesian",1,"Bayesian: chain 1",1,"ALL"
"108","K1
(16)","CC","GO:0005935","cellular bud neck",0.4375,"57/550",0.000488257510461637,0.0125906310116631,0.0115966338265318,"855646/855804/854437/850891/851440/855945/851375",7,"K1 (16)","Bayesian",1,"Bayesian: chain 1",1,"ALL"
"109","K1
(16)","CC","GO:0005618","cell wall",0.3125,"30/550",0.000983643047786178,0.0125906310116631,0.0115966338265318,"853692/855389/855804/850891/853693",5,"K1 (16)","Bayesian",1,"Bayesian: chain 1",1,"ALL"
"110","K1
(16)","CC","GO:0009277","fungal-type cell wall",0.3125,"30/550",0.000983643047786178,0.0125906310116631,0.0115966338265318,"853692/855389/855804/850891/853693",5,"K1 (16)","Bayesian",1,"Bayesian: chain 1",1,"ALL"
"111","K1
(16)","CC","GO:0030312","external encapsulating structure",0.3125,"30/550",0.000983643047786178,0.0125906310116631,0.0115966338265318,"853692/855389/855804/850891/853693",5,"K1 (16)","Bayesian",1,"Bayesian: chain 1",1,"ALL"
"112","K2
(86)","BP","GO:0045229","external encapsulating structure organization",0.22093023255814,"38/549",2.42867473456619e-07,4.5863044983794e-05,4.45800105342711e-05,"851625/855529/852856/852141/856861/850992/856546/853102/855352/851055/852897/855438/853766/854953/856357/856272/853045/855562/853281",19,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"113","K2
(86)","BP","GO:0071555","cell wall organization",0.22093023255814,"38/549",2.42867473456619e-07,4.5863044983794e-05,4.45800105342711e-05,"851625/855529/852856/852141/856861/850992/856546/853102/855352/851055/852897/855438/853766/854953/856357/856272/853045/855562/853281",19,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"114","K2
(86)","BP","GO:0071554","cell wall organization or biogenesis",0.232558139534884,"42/549",3.09885439079689e-07,4.5863044983794e-05,4.45800105342711e-05,"851625/855529/852856/852141/856861/850992/856546/853102/851246/855352/851055/852897/855438/853766/854953/856357/856272/853045/855562/853281",20,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"115","K2
(86)","CC","GO:0071944","cell periphery",0.430232558139535,"111/550",9.04371772310482e-08,8.68196901418063e-06,6.75898903516255e-06,"851625/855529/855293/851904/852856/852932/853367/855023/850992/853136/856546/853102/854666/853760/850731/855940/856854/856191/855352/851055/852897/855438/856458/852459/853766/856729/854953/852382/851067/856279/856049/856272/851597/853045/854214/853671/853281",37,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"116","K2
(86)","CC","GO:0005886","plasma membrane",0.267441860465116,"57/550",1.37744578233284e-06,6.61173975519763e-05,5.14729739713851e-05,"851625/855529/855293/851904/852932/855023/853136/854666/856854/856191/851055/852897/855438/854953/852382/851067/856279/856049/856272/851597/853045/854214/853671",23,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"117","K2
(86)","CC","GO:0005618","cell wall",0.151162790697674,"30/550",0.000176079653338131,0.00146678597531517,0.0011419057483265,"851625/852856/853367/850992/856546/853102/850731/855940/855352/852459/853766/856729/853281",13,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"118","K2
(86)","CC","GO:0009277","fungal-type cell wall",0.151162790697674,"30/550",0.000176079653338131,0.00146678597531517,0.0011419057483265,"851625/852856/853367/850992/856546/853102/850731/855940/855352/852459/853766/856729/853281",13,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"119","K2
(86)","CC","GO:0030312","external encapsulating structure",0.151162790697674,"30/550",0.000176079653338131,0.00146678597531517,0.0011419057483265,"851625/852856/853367/850992/856546/853102/850731/855940/855352/852459/853766/856729/853281",13,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"120","K2
(86)","CC","GO:0005933","cellular bud",0.267441860465116,"73/550",0.000183348246914396,0.00146678597531517,0.0011419057483265,"852455/852363/851904/851430/853153/852932/856861/850992/853136/854666/853252/854155/853760/856854/851055/855438/856458/852382/851067/856236/856272/851597/855418",23,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"121","K2
(86)","CC","GO:0016020","membrane",0.453488372093023,"163/550",0.000564492476471402,0.00416855982625035,0.00324526039105016,"851625/855529/855293/852825/851904/853243/852932/853367/855023/852845/852362/853136/856546/853102/854666/850731/851246/856718/856854/856191/851055/852897/855438/853766/856729/854953/852382/851067/856357/856279/856049/856272/851004/851597/853045/854214/853671/853137/854052",39,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"122","K2
(86)","CC","GO:0005935","cellular bud neck",0.186046511627907,"57/550",0.00824756337539904,0.0423597991143566,0.0329774751877118,"852363/851904/851430/853153/852932/856861/850992/853136/854666/853252/854155/853760/856854/851055/856458/856236",16,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"ALL"
"123","K7
(51)","BP","GO:0051641","cellular localization",0.411764705882353,"96/549",2.27034629509885e-05,0.0102392617908958,0.00955935282146883,"854156/851462/851226/852675/850447/853880/854889/853539/853818/851708/851813/852248/852427/851926/854945/855345/854296/854974/851240/853729/853283",21,"K7 (51)","Bayesian",1,"Bayesian: chain 1",7,"ALL"
"124","K10
(9)","BP","GO:0032787","monocarboxylic acid metabolic process",0.555555555555556,"14/549",5.84691782063045e-07,0.000138571952348942,0.000132324982256373,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"ALL"
"125","K10
(9)","BP","GO:0019752","carboxylic acid metabolic process",0.555555555555556,"19/549",3.29164208535812e-06,0.000258414606496755,0.000246765002872762,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"ALL"
"126","K10
(9)","BP","GO:0006082","organic acid metabolic process",0.555555555555556,"20/549",4.36142795775114e-06,0.000258414606496755,0.000246765002872762,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"ALL"
"127","K10
(9)","BP","GO:0043436","oxoacid metabolic process",0.555555555555556,"20/549",4.36142795775114e-06,0.000258414606496755,0.000246765002872762,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"ALL"
"128","K10
(9)","BP","GO:0044281","small molecule metabolic process",0.666666666666667,"40/549",7.38463029386191e-06,0.000350031475929055,0.000334251686985329,"854556/854529/852846/854706/850317/850614",6,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"ALL"
"129","K11
(15)","BP","GO:0044770","cell cycle phase transition",0.533333333333333,"63/549",6.59952597894882e-05,0.00993228659831798,0.0086141181198911,"856847/853952/853003/855819/856559/854555/854554/854232",8,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"ALL"
"130","K11
(15)","BP","GO:0044772","mitotic cell cycle phase transition",0.533333333333333,"63/549",6.59952597894882e-05,0.00993228659831798,0.0086141181198911,"856847/853952/853003/855819/856559/854555/854554/854232",8,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"ALL"
"131","K11
(15)","BP","GO:0051171","regulation of nitrogen compound metabolic process",0.666666666666667,"121/549",0.000213690072646609,0.0174954840277171,0.0151735619474518,"856847/853952/855217/853003/855861/856558/855819/856559/854554/854232",10,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"ALL"
"132","K11
(15)","BP","GO:0080090","regulation of primary metabolic process",0.666666666666667,"125/549",0.000287405830125761,0.0174954840277171,0.0151735619474518,"856847/853952/855217/853003/855861/856558/855819/856559/854554/854232",10,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"ALL"
"133","K11
(15)","BP","GO:0000082","G1/S transition of mitotic cell cycle",0.333333333333333,"26/549",0.000348747189921271,0.0174954840277171,0.0151735619474518,"856847/853952/853003/855819/854232",5,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"ALL"
"134","K12
(17)","BP","GO:0006259","DNA metabolic process",0.529411764705882,"95/549",0.000709331781703436,0.0167311704521208,0.0109314362300608,"851457/851856/851691/855976/851811/852295/851810/855700/852283",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"135","K12
(17)","BP","GO:0006974","cellular response to DNA damage stimulus",0.470588235294118,"81/549",0.00127449771361437,0.0195672884266677,0.0127844352696922,"851457/851856/851691/851811/852295/851810/855700/852283",8,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"136","K12
(17)","BP","GO:0006281","DNA repair",0.411764705882353,"72/549",0.00330091414797059,0.0331360997161663,0.0216497203227221,"851856/851691/851811/852295/851810/855700/852283",7,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"137","K12
(17)","CC","GO:0000788","nuclear nucleosome",0.529411764705882,"10/550",2.01854862901953e-14,1.33224209515289e-12,9.9865037435703e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"138","K12
(17)","CC","GO:0000786","nucleosome",0.529411764705882,"11/550",1.09540359377847e-13,3.61483185946895e-12,2.70968257408358e-12,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"139","K12
(17)","CC","GO:0044815","DNA packaging complex",0.529411764705882,"13/550",1.38622836020109e-12,3.04970239244241e-11,2.28606080454215e-11,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"140","K12
(17)","CC","GO:0000790","nuclear chromatin",0.529411764705882,"30/550",2.19930320207587e-08,2.90308022674015e-07,2.17615264205402e-07,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"141","K12
(17)","CC","GO:0032993","protein-DNA complex",0.529411764705882,"30/550",2.19930320207587e-08,2.90308022674015e-07,2.17615264205402e-07,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"ALL"
"142","K13
(14)","BP","GO:0006974","cellular response to DNA damage stimulus",0.785714285714286,"81/549",9.74542173798801e-08,1.91984808238364e-05,1.42590907534772e-05,"851399/850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",11,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"143","K13
(14)","BP","GO:0006281","DNA repair",0.714285714285714,"72/549",5.46421770653419e-07,5.38225444093618e-05,3.99750663793817e-05,"850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",10,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"144","K13
(14)","BP","GO:0006302","double-strand break repair",0.571428571428571,"43/549",1.56841958216875e-06,0.000102992885895748,7.64948497970024e-05,"850584/853752/854315/850719/854198/855459/850540/852258",8,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"145","K13
(14)","BP","GO:0033554","cellular response to stress",0.785714285714286,"110/549",2.88234229731023e-06,0.000141955358142529,0.000105433047191085,"851399/850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",11,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"146","K13
(14)","BP","GO:0006950","response to stress",0.785714285714286,"121/549",8.06185488100786e-06,0.000283272046186775,0.000210391741490579,"851399/850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",11,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"147","K13
(14)","BP","GO:0006259","DNA metabolic process",0.714285714285714,"95/549",8.62757501076473e-06,0.000283272046186775,0.000210391741490579,"850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",10,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"148","K13
(14)","BP","GO:0006260","DNA replication",0.428571428571429,"51/549",0.000810808763565562,0.0106486217614944,0.0079089416235518,"850584/853752/854315/855459/855067/852258",6,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"149","K13
(14)","BP","GO:0006261","DNA-dependent DNA replication",0.357142857142857,"47/549",0.00414125500909877,0.037083056217839,0.0275423180030971,"853752/854315/855459/855067/852258",5,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"150","K13
(14)","CC","GO:0000790","nuclear chromatin",0.285714285714286,"30/550",0.00493452988598185,0.0305506579651539,0.0203932505030552,"851399/850584/855407/850719",4,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"ALL"
"151","K14
(27)","BP","GO:0006260","DNA replication",0.592592592592593,"51/549",1.76642570210268e-11,6.02351164417013e-09,4.68567659926184e-09,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/853747/854063/855404/855102",16,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"152","K14
(27)","BP","GO:0006261","DNA-dependent DNA replication",0.555555555555556,"47/549",8.29687938055574e-11,1.41461793438475e-08,1.10042821257897e-08,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/854063/855404/855102",15,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"153","K14
(27)","BP","GO:0006281","DNA repair",0.62962962962963,"72/549",4.96795847289801e-10,5.6469127975274e-08,4.39272117603613e-08,"853500/853821/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",17,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"154","K14
(27)","BP","GO:0006974","cellular response to DNA damage stimulus",0.62962962962963,"81/549",3.93266274515551e-09,3.35259499024508e-07,2.60797634678734e-07,"853500/853821/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",17,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"155","K14
(27)","BP","GO:0006259","DNA metabolic process",0.666666666666667,"95/549",5.6519064183657e-09,3.85460017732541e-07,2.99848508932243e-07,"853500/853821/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",18,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"156","K14
(27)","BP","GO:0033554","cellular response to stress",0.666666666666667,"110/549",7.63093514296167e-08,4.33691480624988e-06,3.3736765895199e-06,"853500/853821/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",18,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"157","K14
(27)","BP","GO:0006950","response to stress",0.666666666666667,"121/549",3.9424029680256e-07,1.49373268010748e-05,1.16197140110228e-05,"853500/853821/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",18,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"158","K14
(27)","BP","GO:0006302","double-strand break repair",0.37037037037037,"43/549",9.58870602934246e-06,0.000181652708666988,0.000141307246748205,"853500/853821/853371/851266/850793/855621/851561/853747/855404/855102",10,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"159","K14
(27)","BP","GO:0000724","double-strand break repair via homologous recombination",0.259259259259259,"29/549",0.000232621448172367,0.00240375496444779,0.00186987575564391,"853500/853371/851266/850793/851561/855404/855102",7,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"160","K14
(27)","CC","GO:0032993","protein-DNA complex",0.259259259259259,"30/550",0.000290076354177447,0.0017850852564766,0.00131532597845644,"853500/853821/852245/851266/850793/855621/855404",7,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"161","K14
(27)","CC","GO:0005829","cytosol",0.259259259259259,"46/550",0.0044387447313004,0.0236733052336021,0.0174434880668647,"855447/855448/853327/851266/855950/853747/854786",7,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"ALL"
"162","K16
(12)","BP","GO:0016192","vesicle-mediated transport",0.416666666666667,"22/549",4.24699943639256e-05,0.00908857879388008,0.00858340938723549,"852129/851949/855458/854170/850519",5,"K16 (12)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"163","K16
(12)","CC","GO:0005783","endoplasmic reticulum",0.5,"61/550",0.000796673946092398,0.0227450382837774,0.0138864444258852,"852751/856595/853580/855458/854170/850519",6,"K16 (12)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"164","K16
(12)","CC","GO:0012505","endomembrane system",0.583333333333333,"92/550",0.00114450083729616,0.0227450382837774,0.0138864444258852,"852751/852129/856595/853580/855458/854170/850519",7,"K16 (12)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"165","K16
(12)","CC","GO:0016020","membrane",0.75,"163/550",0.00136470229702665,0.0227450382837774,0.0138864444258852,"852751/850811/852129/856595/851949/853580/855458/854170/850519",9,"K16 (12)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"166","K16
(12)","CC","GO:0031300","intrinsic component of organelle membrane",0.25,"19/550",0.00633149548814184,0.0460328151100452,0.0281042450145539,"852751/856595/855458",3,"K16 (12)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
