"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Model","Chain","Cluster_plt","Ontology"
"467","K25
(25)","BP","GO:0000073","initial mitotic spindle pole body separation",0.16,"10/549",0.000587981161207961,0.0338089167694577,0.0314621498541102,"853002/855013/856236/854223",4,"K25 (25)","Bayesian",676000,676,"Bayesian: chain 2",2,25,"ALL"
"468","K25
(25)","BP","GO:0061804","mitotic spindle formation (spindle phase one)",0.16,"10/549",0.000587981161207961,0.0338089167694577,0.0314621498541102,"853002/855013/856236/854223",4,"K25 (25)","Bayesian",676000,676,"Bayesian: chain 2",2,25,"ALL"
"469","K25
(25)","BP","GO:0110100","spindle pole body separation",0.16,"10/549",0.000587981161207961,0.0338089167694577,0.0314621498541102,"853002/855013/856236/854223",4,"K25 (25)","Bayesian",676000,676,"Bayesian: chain 2",2,25,"ALL"
"470","K27
(28)","CC","GO:0005730","nucleolus",0.321428571428571,"31/550",5.72192239681259e-06,0.000349037266205568,0.000331269191394413,"855738/856553/851240/850551/855613/854448/856557/851779/855273",9,"K27 (28)","Bayesian",676000,676,"Bayesian: chain 2",2,27,"ALL"
"471","K30
(23)","BP","GO:0042254","ribosome biogenesis",0.608695652173913,"22/549",1.04912857665465e-16,1.8254837233791e-14,1.64547534654256e-14,"854221/852569/853048/853784/851497/853956/855408/851924/850982/854021/851208/856228/851403/851656",14,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"ALL"
"472","K30
(23)","BP","GO:0022613","ribonucleoprotein complex biogenesis",0.608695652173913,"23/549",2.63843755784502e-16,2.29544067532517e-14,2.06909050588899e-14,"854221/852569/853048/853784/851497/853956/855408/851924/850982/854021/851208/856228/851403/851656",14,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"ALL"
"473","K30
(23)","BP","GO:0006364","rRNA processing",0.521739130434783,"17/549",5.4829165702042e-15,2.38506870803883e-13,2.1498804446327e-13,"854221/853048/853784/853956/855408/851924/850982/854021/851208/856228/851403/851656",12,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"ALL"
"474","K30
(23)","BP","GO:0016072","rRNA metabolic process",0.521739130434783,"17/549",5.4829165702042e-15,2.38506870803883e-13,2.1498804446327e-13,"854221/853048/853784/853956/855408/851924/850982/854021/851208/856228/851403/851656",12,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"ALL"
"475","K30
(23)","BP","GO:0034470","ncRNA processing",0.565217391304348,"22/549",8.48057118853871e-15,2.95123877361147e-13,2.66022127808899e-13,"854221/853048/853784/853956/855408/851924/850982/854021/851208/855919/856228/851403/851656",13,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"ALL"
"476","K30
(23)","CC","GO:0005730","nucleolus",0.521739130434783,"31/550",9.32169182692194e-11,9.63241488781934e-10,7.19569193657132e-10,"854221/853048/853784/853956/855408/851924/850982/854021/851208/856228/851403/851656",12,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"ALL"
"477",NA,"BP","GO:0000727","double-strand break repair via break-induced replication",0.238095238095238,"10/549",1.10973040320341e-05,0.00349565077009074,0.00231291178772921,"852501/852673/852258/856680/850980",5,NA,"Bayesian",676000,676,"Bayesian: chain 2",2,NA,"ALL"
"478",NA,"BP","GO:0019236","response to pheromone",0.238095238095238,"14/549",7.97874431630317e-05,0.0100579944009276,0.00665491358858368,"855418/854294/853283/853671/856394",5,NA,"Bayesian",676000,676,"Bayesian: chain 2",2,NA,"ALL"
"479",NA,"MF","GO:0003678","DNA helicase activity",0.238095238095238,"10/546",1.13987204628459e-05,0.000820707873324904,0.000455948818513836,"852501/852673/852258/856680/850980",5,NA,"Bayesian",676000,676,"Bayesian: chain 2",2,NA,"ALL"
"480",NA,"MF","GO:0003688","DNA replication origin binding",0.238095238095238,"13/546",5.39951003390513e-05,0.00129588240813723,0.00071993467118735,"852501/852673/852258/856680/850980",5,NA,"Bayesian",676000,676,"Bayesian: chain 2",2,NA,"ALL"
"481",NA,"MF","GO:0004386","helicase activity",0.238095238095238,"13/546",5.39951003390513e-05,0.00129588240813723,0.00071993467118735,"852501/852673/852258/856680/850980",5,NA,"Bayesian",676000,676,"Bayesian: chain 2",2,NA,"ALL"
"482","K2
(8)","CC","GO:0005933","cellular bud",0.75,"73/550",0.000101947407693882,0.00407789630775528,0.00354133100410327,"855389/855804/854437/853650/855945/851375",6,"K2 (8)","Bayesian",676000,676,"Bayesian: chain 3",3,2,"ALL"
"483","K3
(12)","BP","GO:0032787","monocarboxylic acid metabolic process",0.583333333333333,"14/549",8.94588576861862e-10,1.87863601140991e-07,1.77034371000032e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,676,"Bayesian: chain 3",3,3,"ALL"
"484","K3
(12)","BP","GO:0019752","carboxylic acid metabolic process",0.583333333333333,"19/549",1.26055222536154e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,676,"Bayesian: chain 3",3,3,"ALL"
"485","K3
(12)","BP","GO:0006082","organic acid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,676,"Bayesian: chain 3",3,3,"ALL"
"486","K3
(12)","BP","GO:0043436","oxoacid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Bayesian",676000,676,"Bayesian: chain 3",3,3,"ALL"
"487","K3
(12)","BP","GO:0006091","generation of precursor metabolites and energy",0.5,"12/549",2.17902679819912e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/856314/850317/850614/856044",6,"K3 (12)","Bayesian",676000,676,"Bayesian: chain 3",3,3,"ALL"
"488","K5
(6)","BP","GO:0031505","fungal-type cell wall organization",0.666666666666667,"29/549",8.83035755695533e-05,0.00192091503394045,0.00167339240706246,"850891/853693/850812/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"489","K5
(6)","CC","GO:0005618","cell wall",0.666666666666667,"30/550",0.000100854639495784,0.000836968350286862,0.000486079622671136,"850891/853693/850812/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"490","K5
(6)","CC","GO:0009277","fungal-type cell wall",0.666666666666667,"30/550",0.000100854639495784,0.000836968350286862,0.000486079622671136,"850891/853693/850812/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"491","K5
(6)","CC","GO:0030312","external encapsulating structure",0.666666666666667,"30/550",0.000100854639495784,0.000836968350286862,0.000486079622671136,"850891/853693/850812/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"492","K5
(6)","CC","GO:0005576","extracellular region",0.666666666666667,"31/550",0.000115443910384395,0.000836968350286862,0.000486079622671136,"853693/850812/853366/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"493","K5
(6)","CC","GO:0031225","anchored component of membrane",0.5,"18/550",0.000556005362198853,0.00322483110075335,0.00187286016740666,"850891/850812/856893",3,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"494","K5
(6)","CC","GO:0071944","cell periphery",0.833333333333333,"111/550",0.00156461753848394,0.00756231810267235,0.00439190887995491,"850891/853693/855023/850812/856893",5,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"495","K5
(6)","CC","GO:0005886","plasma membrane",0.5,"57/550",0.016862711204014,0.0407515520763672,0.023666963093353,"850891/855023/850812",3,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"ALL"
"496","K9
(20)","BP","GO:0006302","double-strand break repair",0.4,"43/549",4.59928254816304e-05,0.011452213544926,0.0110382781155913,"850584/853752/854315/850719/854198/855459/856254/850540",8,"K9 (20)","Bayesian",676000,676,"Bayesian: chain 3",3,9,"ALL"
"497","K9
(20)","BP","GO:0006974","cellular response to DNA damage stimulus",0.5,"81/549",0.000153121772429992,0.019063660667534,0.018374612691599,"851399/851453/850584/853752/854315/850719/854198/855459/856254/850540",10,"K9 (20)","Bayesian",676000,676,"Bayesian: chain 3",3,9,"ALL"
"498","K9
(20)","BP","GO:0006281","DNA repair",0.45,"72/549",0.000360070322916985,0.0298858368021098,0.0288056258333588,"851453/850584/853752/854315/850719/854198/855459/856254/850540",9,"K9 (20)","Bayesian",676000,676,"Bayesian: chain 3",3,9,"ALL"
"499","K9
(20)","BP","GO:0007064","mitotic sister chromatid cohesion",0.25,"22/549",0.000671994563143326,0.041831661555672,0.0403196737885996,"850584/854315/855459/856254/850540",5,"K9 (20)","Bayesian",676000,676,"Bayesian: chain 3",3,9,"ALL"
"500","K10
(11)","CC","GO:0005618","cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"ALL"
"501","K10
(11)","CC","GO:0009277","fungal-type cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"ALL"
"502","K10
(11)","CC","GO:0030312","external encapsulating structure",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"ALL"
"503","K10
(11)","CC","GO:0005576","extracellular region",0.363636363636364,"31/550",0.00207602121378236,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"ALL"
"504","K10
(11)","CC","GO:0031225","anchored component of membrane",0.272727272727273,"18/550",0.00413429026270169,0.0223251674185891,0.0191482917430394,"853367/856546/850731",3,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"ALL"
"505","K11
(28)","BP","GO:0006810","transport",0.464285714285714,"86/549",7.38322724132891e-05,0.00926595018786778,0.00777181814876727,"851539/850490/852129/851949/855669/855458/854170/851246/851462/851055/851226/850519/852675",13,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"506","K11
(28)","BP","GO:0071705","nitrogen compound transport",0.321428571428571,"47/549",0.000229769927091152,0.0192240838999597,0.0161242054099054,"851539/852129/855669/855458/851246/851462/851226/850519/852675",9,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"507","K11
(28)","BP","GO:0071702","organic substance transport",0.321428571428571,"59/549",0.00140710189384851,0.0266301291313921,0.0223360277889638,"851539/852129/855669/855458/851246/851462/851226/850519/852675",9,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"508","K11
(28)","CC","GO:0005783","endoplasmic reticulum",0.5,"61/550",1.20139378756544e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/856595/852857/853580/855458/854170/851246/856313/856854/851462/851891/851226/850519/852675",14,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"509","K11
(28)","CC","GO:0016021","integral component of membrane",0.642857142857143,"110/550",1.73033087983724e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/850490/856595/855669/852857/853580/855458/854170/851246/856313/856854/851462/851891/852303/851055/851226/850519/852675",18,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"510","K11
(28)","CC","GO:0031224","intrinsic component of membrane",0.678571428571429,"128/550",3.04380020884383e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/850490/850811/856595/855669/852857/853580/855458/854170/851246/856313/856854/851462/851891/852303/851055/851226/850519/852675",19,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"511","K11
(28)","CC","GO:0005789","endoplasmic reticulum membrane",0.392857142857143,"38/550",3.64941521587473e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/856595/852857/855458/851246/856313/851462/851891/851226/850519/852675",11,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"512","K11
(28)","CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.392857142857143,"38/550",3.64941521587473e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/856595/852857/855458/851246/856313/851462/851891/851226/850519/852675",11,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"513","K11
(28)","CC","GO:0031090","organelle membrane",0.5,"89/550",1.89183957367235e-05,0.000165535962696331,0.000119484604652991,"852751/852129/856595/855669/852857/855458/851246/856313/851462/851891/852303/851226/850519/852675",14,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"514","K11
(28)","CC","GO:0005794","Golgi apparatus",0.142857142857143,"17/550",0.00811510559829043,0.0405755279914521,0.0292875991517249,"852129/855458/852303/852675",4,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"ALL"
"515","K12
(25)","BP","GO:0006260","DNA replication",0.56,"51/549",1.25435832689033e-09,4.69130014256983e-07,3.72346366508498e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/853747/854063",14,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"516","K12
(25)","BP","GO:0006261","DNA-dependent DNA replication",0.52,"47/549",6.12836723308112e-09,1.14600467258617e-06,9.09578715646777e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/854063",13,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"517","K12
(25)","BP","GO:0006281","DNA repair",0.56,"72/549",1.8645409923791e-07,2.32446110383261e-05,1.8449142450909e-05,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",14,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"518","K12
(25)","BP","GO:0006974","cellular response to DNA damage stimulus",0.56,"81/549",9.36627699809784e-07,7.53638526451221e-05,5.98159483420333e-05,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",14,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"519","K12
(25)","BP","GO:0006259","DNA metabolic process",0.6,"95/549",1.00753813696687e-06,7.53638526451221e-05,5.98159483420333e-05,"853821/855642/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",15,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"520","K12
(25)","BP","GO:0033554","cellular response to stress",0.6,"110/549",7.86072797756091e-06,0.000419987466229683,0.000333342148822884,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/854063",15,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"521","K12
(25)","BP","GO:0006950","response to stress",0.6,"121/549",2.85616873447507e-05,0.00108921230758118,0.000864502872890209,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/854063",15,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"522","K12
(25)","BP","GO:0033260","nuclear DNA replication",0.2,"18/549",0.000743215541330487,0.00817537095463536,0.00648875488096586,"851391/856237/850297/850793/855621",5,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"523","K12
(25)","BP","GO:0044786","cell cycle DNA replication",0.2,"18/549",0.000743215541330487,0.00817537095463536,0.00648875488096586,"851391/856237/850297/850793/855621",5,"K12 (25)","Bayesian",676000,676,"Bayesian: chain 3",3,12,"ALL"
"524","K14
(33)","BP","GO:0033554","cellular response to stress",0.515151515151515,"110/549",2.98929788285322e-05,0.00941628833098764,0.00862176442001876,"854462/853372/854942/850429/855652/855404/851551/855102/854499/851457/852130/853266/851099/856664/851464/850844/852112",17,"K14 (33)","Bayesian",676000,676,"Bayesian: chain 3",3,14,"ALL"
"525","K14
(33)","BP","GO:0006950","response to stress",0.515151515151515,"121/549",0.000117108297688508,0.0184445568859399,0.0168882492456058,"854462/853372/854942/850429/855652/855404/851551/855102/854499/851457/852130/853266/851099/856664/851464/850844/852112",17,"K14 (33)","Bayesian",676000,676,"Bayesian: chain 3",3,14,"ALL"
"526","K14
(33)","CC","GO:0005794","Golgi apparatus",0.151515151515152,"17/550",0.00210800468028983,0.0423048854455812,0.0330805119273718,"856050/852114/851551/853690/852458",5,"K14 (33)","Bayesian",676000,676,"Bayesian: chain 3",3,14,"ALL"
"527","K14
(33)","CC","GO:0043231","intracellular membrane-bounded organelle",0.96969696969697,"428/550",0.00213363375990438,0.0423048854455812,0.0330805119273718,"854462/853372/856558/850935/854942/856050/850429/852009/852114/855652/855404/854141/853824/851551/851330/851315/855102/854499/856510/853773/853690/855979/852458/851457/852130/853266/851099/856664/851464/850844/852112/850739",32,"K14 (33)","Bayesian",676000,676,"Bayesian: chain 3",3,14,"ALL"
"528","K14
(33)","CC","GO:0031090","organelle membrane",0.363636363636364,"89/550",0.0029692688261001,0.0423048854455812,0.0330805119273718,"853372/856050/852114/854141/851551/851315/854499/856510/853690/852458/851464/850739",12,"K14 (33)","Bayesian",676000,676,"Bayesian: chain 3",3,14,"ALL"
"529","K14
(33)","CC","GO:0005789","endoplasmic reticulum membrane",0.212121212121212,"38/550",0.00483484405092357,0.0423048854455812,0.0330805119273718,"853372/851551/854499/856510/853690/851464/850739",7,"K14 (33)","Bayesian",676000,676,"Bayesian: chain 3",3,14,"ALL"
"530","K14
(33)","CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.212121212121212,"38/550",0.00483484405092357,0.0423048854455812,0.0330805119273718,"853372/851551/854499/856510/853690/851464/850739",7,"K14 (33)","Bayesian",676000,676,"Bayesian: chain 3",3,14,"ALL"
"531","K17
(26)","BP","GO:0000278","mitotic cell cycle",0.653846153846154,"142/549",1.59322778235037e-05,0.00378947125204689,0.00336528109947341,"851197/854370/852099/853100/851691/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/852249/856263",17,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 3",3,17,"ALL"
