"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Model","Chain","Cluster_plt","Ontology"
"905","K11
(16)","GO:0031224","intrinsic component of membrane",0.75,"128/550",1.25348426995783e-05,0.000188022640493674,0.000138542998258497,"852751/850490/856595/855669/853580/855458/854170/856313/851462/851055/851226/852675",12,"K11 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,11,"CC"
"906","K11
(16)","GO:0098796","membrane protein complex",0.3125,"15/550",2.68593198360924e-05,0.000268013193231593,0.000197483405539069,"852129/856595/855669/851462/851055",5,"K11 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,11,"CC"
"907","K12
(23)","GO:0005657","replication fork",0.347826086956522,"34/550",2.33485841916614e-05,0.00170444664599128,0.00127802776628042,"853821/852245/855448/851391/851266/850297/850793/855621",8,"K12 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,12,"CC"
"908","K12
(23)","GO:0043596","nuclear replication fork",0.304347826086957,"30/550",9.33864797760097e-05,0.00340860651182435,0.0025558404991329,"853821/852245/855448/851266/850297/850793/855621",7,"K12 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,12,"CC"
"909","K12
(23)","GO:0005634","nucleus",0.869565217391304,"295/550",0.00065450799979472,0.0159263613283382,0.0119419003471317,"853821/852245/855448/856305/851267/851391/856237/851671/853327/851266/850297/850793/855621/854143/855950/852119/853747/854063/852362/854786",20,"K12 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,12,"CC"
"910","K12
(23)","GO:0005694","chromosome",0.521739130434783,"121/550",0.0011421862861308,0.020844899721887,0.0156299175996846,"853821/852245/855448/856305/851391/853327/851266/850297/850793/855621/854063/854786",12,"K12 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,12,"CC"
"911","K12
(23)","GO:0000228","nuclear chromosome",0.434782608695652,"94/550",0.00221287472650014,0.032307971006902,0.0242251549006331,"853821/852245/855448/856305/851266/850297/850793/855621/854063/854786",10,"K12 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,12,"CC"
"912","K17
(23)","GO:0005856","cytoskeleton",0.521739130434783,"79/550",1.2666916875618e-05,0.000924684931920114,0.000680013432270019,"854370/852099/852787/851957/850639/853041/854555/856458/856577/855555/852249/856263",12,"K17 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,17,"CC"
"913","K17
(23)","GO:0099080","supramolecular complex",0.347826086956522,"43/550",0.000147656048676238,0.00466846376835925,0.00343318892842569,"854370/852099/853100/852787/853041/856577/852249/856263",8,"K17 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,17,"CC"
"914","K17
(23)","GO:0015630","microtubule cytoskeleton",0.391304347826087,"57/550",0.000191854675412024,0.00466846376835925,0.00343318892842569,"854370/852099/852787/851957/853041/854555/856577/852249/856263",9,"K17 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,17,"CC"
"915","K17
(23)","GO:0005816","spindle pole body",0.304347826086957,"37/550",0.000391079152719847,0.00681209125753312,0.0050096128930669,"854370/852787/851957/853041/854555/856577/856263",7,"K17 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,17,"CC"
"916","K17
(23)","GO:0005815","microtubule organizing center",0.304347826086957,"38/550",0.000466581592981721,0.00681209125753312,0.0050096128930669,"854370/852787/851957/853041/854555/856577/856263",7,"K17 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,17,"CC"
"917","K17
(23)","GO:0005819","spindle",0.217391304347826,"33/550",0.00881066827645519,0.0428785856120819,0.0315329180420502,"854370/853041/856577/852249/856263",5,"K17 (23)","Bayesian",676000,676,"Bayesian: chain 10",10,17,"CC"
"918","K18
(16)","GO:0000788","nuclear nucleosome",0.5625,"10/550",9.51506800905158e-15,6.18479420588353e-13,4.40697886735021e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"919","K18
(16)","GO:0000786","nucleosome",0.5625,"11/550",5.17225003211312e-14,1.68098126043677e-12,1.19778421796304e-12,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"920","K18
(16)","GO:0044815","DNA packaging complex",0.5625,"13/550",6.56762941774057e-13,1.42298637384379e-11,1.01394980484416e-11,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"921","K18
(16)","GO:0000790","nuclear chromatin",0.625,"30/550",3.04512824351891e-10,4.94833339571822e-09,3.52593796617979e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"922","K18
(16)","GO:0000785","chromatin",0.625,"32/550",6.40257773507419e-10,8.32335105559644e-09,5.93080884933188e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"923","K18
(16)","GO:0032993","protein-DNA complex",0.5625,"30/550",1.07278848579946e-08,1.16218752628274e-07,8.28117427634668e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"924","K18
(16)","GO:0031298","replication fork protection complex",0.375,"18/550",3.28005624358412e-06,3.04576651189954e-05,2.1702627777098e-05,"852284/851811/852295/851810/852283/852294",6,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"925","K18
(16)","GO:0000228","nuclear chromosome",0.6875,"94/550",4.46148149765611e-06,3.62495371684559e-05,2.58296297232722e-05,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"926","K18
(16)","GO:0005694","chromosome",0.6875,"121/550",6.27343876061124e-05,0.000453081688266367,0.000322843632125023,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"927","K18
(16)","GO:0043596","nuclear replication fork",0.375,"30/550",8.63351726145321e-05,0.000561178621994459,0.000399868167898886,"852284/851811/852295/851810/852283/852294",6,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"928","K18
(16)","GO:0005657","replication fork",0.375,"34/550",0.000183127585154194,0.00108211754863842,0.000771063516438712,"852284/851811/852295/851810/852283/852294",6,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"929","K18
(16)","GO:0031981","nuclear lumen",0.6875,"142/550",0.00031324075593906,0.00169672076133657,0.0012089994088876,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"930","K18
(16)","GO:0005634","nucleus",0.875,"295/550",0.00442005382525167,0.0151212367705978,0.0107746464438268,"851691/855701/855976/852284/851811/852295/851810/855700/852283/856648/855597/855743/852294/852062",14,"K18 (16)","Bayesian",676000,676,"Bayesian: chain 10",10,18,"CC"
"931","K19
(24)","GO:0005816","spindle pole body",0.333333333333333,"37/550",6.55938430195084e-05,0.00327325965014336,0.00225448682855878,"850734/852216/853513/855859/853010/854240/854889/850907",8,"K19 (24)","Bayesian",676000,676,"Bayesian: chain 10",10,19,"CC"
"932","K19
(24)","GO:0005815","microtubule organizing center",0.333333333333333,"38/550",8.08212259294657e-05,0.00327325965014336,0.00225448682855878,"850734/852216/853513/855859/853010/854240/854889/850907",8,"K19 (24)","Bayesian",676000,676,"Bayesian: chain 10",10,19,"CC"
