,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
YDR326C,-1.017600,-0.387600,-0.517600,0.052400,-0.097600,-0.097600,-0.297600,0.132400,-0.097600,-0.027600,-0.347600,-0.217600,-0.357600,-0.307600,-0.097600,-0.227600,0.012400,-0.207600,0.392400,0.042400,0.252400,0.212400,0.252400,0.132400,-0.087600,-0.477600,-0.057600,0.222400,0.222400,0.162400,0.282400,0.042400,0.492400,0.302400,0.372400,0.572400,0.212400,0.242400,0.112400,0.132400,0.072400
YKR041W,-0.798000,-0.438000,-0.638000,-0.238000,0.022000,0.282000,0.412000,0.242000,0.032000,-0.028000,-0.158000,-0.328000,-0.408000,-0.248000,-0.368000,-0.318000,-0.018000,-0.178000,0.202000,0.522000,0.392000,0.432000,0.042000,0.182000,0.052000,-0.068000,-0.158000,-0.078000,-0.008000,0.002000,0.212000,-0.058000,0.172000,0.182000,0.352000,0.212000,0.322000,0.182000,0.032000,0.072000,-0.018000
YML072C,-0.563900,-0.183900,-0.333900,0.086100,0.016100,0.016100,-0.263900,0.156100,-0.183900,-0.183900,-0.433900,-0.563900,-0.543900,-0.563900,-0.313900,-0.413900,-0.063900,-0.223900,0.386100,0.176100,0.286100,0.306100,0.216100,0.136100,-0.173900,-0.323900,-0.073900,0.036100,0.226100,0.206100,0.316100,0.026100,0.546100,0.346100,0.356100,0.636100,0.256100,0.286100,0.116100,0.186100,0.086100
YDR089W,-0.997100,-0.637100,-0.417100,0.022900,-0.137100,-0.117100,-0.217100,0.302900,0.142900,0.162900,-0.287100,-0.437100,-0.547100,-0.617100,-0.507100,-0.527100,-0.167100,-0.397100,0.482900,0.222900,0.492900,0.542900,0.312900,0.142900,-0.307100,-0.537100,-0.257100,-0.137100,0.132900,-0.217100,0.302900,0.112900,0.782900,0.512900,0.652900,0.652900,0.492900,0.312900,0.292900,0.362900,0.022900
YBL052C,-1.168300,-0.528300,-0.398300,0.291700,0.231700,0.021700,-0.198300,0.281700,0.091700,0.151700,-0.098300,-0.148300,-0.148300,-0.248300,-0.038300,-0.138300,0.051700,-0.298300,0.261700,0.181700,0.231700,0.311700,0.261700,0.171700,-0.208300,-0.528300,-0.178300,0.131700,0.101700,0.001700,0.031700,0.021700,0.401700,0.221700,0.281700,0.381700,0.121700,0.221700,-0.028300,0.121700,-0.228300
YBL069W,-0.880000,-0.130000,-0.030000,0.440000,0.540000,0.450000,0.380000,0.630000,0.550000,0.370000,0.250000,-0.140000,-0.230000,-0.470000,-0.260000,-0.410000,-0.020000,-0.380000,0.440000,0.240000,0.370000,0.420000,0.210000,0.020000,-0.240000,-0.530000,-0.200000,-0.330000,-0.010000,-0.190000,-0.010000,-0.280000,0.230000,0.040000,0.050000,-0.020000,-0.050000,-0.160000,-0.180000,-0.110000,-0.370000
YFL017C,-1.033200,-0.623200,-0.203200,0.166800,0.336800,0.246800,-0.053200,0.446800,0.606800,0.276800,0.136800,-0.053200,0.056800,-0.063200,-0.003200,-0.383200,-0.333200,-0.073200,0.196800,0.616800,-0.053200,0.496800,-0.243200,0.176800,-0.353200,-0.053200,-0.203200,-0.143200,-0.523200,0.186800,-0.313200,0.106800,0.066800,0.596800,0.036800,0.136800,-0.123200,0.166800,-0.253200,0.306800,-0.283200
YML065W,-0.917300,-0.387300,-0.147300,0.302700,0.392700,0.252700,0.212700,0.552700,0.432700,0.382700,0.062700,-0.107300,-0.147300,-0.397300,-0.177300,-0.207300,0.122700,-0.287300,0.352700,0.272700,0.382700,0.442700,0.192700,0.162700,-0.197300,-0.367300,-0.207300,-0.177300,-0.077300,-0.187300,-0.147300,-0.087300,0.182700,0.122700,0.052700,0.172700,-0.007300,-0.047300,-0.257300,-0.107300,-0.407300
YML125C,-0.151500,-0.231500,-0.121500,0.008500,0.308500,-0.031500,0.128500,0.228500,0.358500,0.078500,0.118500,-0.331500,-0.121500,-0.351500,-0.161500,-0.221500,-0.041500,-0.141500,0.328500,0.258500,0.308500,0.068500,0.288500,0.018500,-0.141500,-0.381500,-0.081500,0.098500,-0.111500,0.028500,-0.101500,-0.081500,0.088500,0.288500,-0.021500,0.398500,-0.191500,0.108500,-0.371500,-0.101500,-0.021500
YCL014W,-1.238800,-0.558800,-0.418800,0.191200,0.361200,0.331200,0.111200,0.561200,0.321200,0.291200,-0.128800,-0.378800,-0.558800,-0.718800,-0.528800,-0.548800,0.181200,-0.238800,0.551200,0.231200,0.501200,0.571200,0.291200,0.171200,-0.258800,-0.688800,-0.418800,-0.178800,0.001200,-0.018800,0.171200,0.121200,0.441200,0.301200,0.321200,0.781200,0.181200,0.291200,-0.098800,-0.068800,-0.228800
YCL063W,-1.855100,-1.225100,-0.215100,0.404900,0.604900,0.574900,0.404900,0.764900,0.644900,0.654900,0.314900,-0.045100,-0.305100,-0.395100,-0.525100,-0.265100,-0.015100,-0.065100,0.454900,0.344900,0.474900,0.554900,0.404900,0.254900,-0.075100,-0.425100,-0.355100,-0.255100,-0.235100,-0.155100,-0.075100,-0.265100,0.064900,0.304900,0.174900,0.224900,0.034900,-0.035100,-0.255100,-0.165100,-0.455100
YER114C,-0.903200,-0.173200,-0.363200,0.286800,0.216800,0.186800,-0.003200,0.346800,0.056800,0.156800,-0.103200,-0.173200,-0.263200,-0.243200,-0.123200,-0.173200,0.026800,-0.303200,0.326800,0.176800,0.266800,0.356800,0.146800,0.096800,-0.133200,-0.373200,-0.173200,0.026800,0.096800,-0.133200,0.086800,-0.253200,0.226800,0.126800,0.226800,0.386800,0.126800,0.106800,0.006800,-0.003200,-0.173200
YLL032C,-1.237100,-0.777100,-0.607100,0.302900,0.392900,0.332900,0.212900,0.532900,0.342900,0.282900,-0.067100,-0.137100,-0.377100,-0.637100,-0.357100,-0.427100,0.072900,-0.087100,0.462900,0.322900,0.352900,0.512900,0.332900,0.182900,-0.217100,-0.617100,-0.447100,-0.227100,-0.037100,-0.117100,0.092900,0.062900,0.492900,0.282900,0.282900,0.542900,0.132900,0.132900,-0.127100,0.112900,-0.277100
YML052W,-1.912200,-1.312200,-0.842200,-0.272200,0.287800,0.177800,0.267800,0.507800,0.627800,0.337800,0.317800,-0.242200,-0.282200,-0.582200,-0.492200,-0.602200,-0.162200,-0.212200,0.437800,0.417800,0.537800,0.447800,0.477800,0.267800,0.067800,-0.052200,-0.002200,-0.012200,-0.072200,0.027800,0.037800,-0.122200,0.277800,0.447800,0.297800,0.407800,0.147800,0.247800,-0.012200,0.027800,0.087800
YNL068C,-0.885600,-0.375600,-0.225600,0.334400,0.244400,0.434400,0.304400,0.634400,0.254400,0.534400,-0.025600,-0.165600,-0.415600,-0.305600,-0.305600,-0.305600,0.194400,-0.175600,0.274400,0.264400,0.424400,0.274400,0.264400,0.134400,-0.175600,-0.695600,-0.295600,-0.115600,0.044400,-0.165600,0.154400,-0.115600,0.194400,0.164400,0.154400,0.274400,0.034400,-0.035600,-0.215600,-0.275600,-0.315600
YBR086C,-0.492400,-0.182400,-0.372400,0.037600,0.027600,-0.072400,-0.262400,0.137600,0.057600,-0.052400,-0.222400,-0.362400,-0.442400,-0.452400,-0.222400,-0.312400,-0.022400,-0.202400,0.337600,0.067600,0.267600,0.267600,0.287600,0.177600,-0.062400,-0.272400,-0.062400,0.077600,0.067600,0.107600,0.127600,-0.042400,0.427600,0.317600,0.267600,0.477600,0.137600,0.187600,0.067600,0.117600,0.067600
YML058W,0.012900,-0.277100,-0.257100,0.052900,0.152900,0.152900,0.132900,0.362900,0.392900,0.122900,-0.017100,-0.297100,-0.427100,-0.437100,-0.437100,-0.317100,-0.177100,0.012900,0.392900,0.332900,0.392900,0.332900,0.352900,0.212900,-0.037100,0.002900,-0.217100,-0.167100,-0.277100,0.032900,-0.067100,-0.267100,0.202900,0.352900,0.042900,0.432900,-0.127100,0.002900,-0.217100,-0.167100,-0.297100
YMR299C,-0.687600,-0.407600,-0.117600,0.212400,0.422400,0.192400,0.202400,0.442400,0.722400,0.302400,0.282400,-0.057600,0.052400,-0.307600,-0.067600,-0.267600,-0.227600,-0.317600,0.372400,0.302400,0.182400,0.362400,0.122400,0.092400,-0.297600,-0.397600,-0.207600,-0.047600,-0.257600,-0.057600,-0.357600,-0.127600,0.152400,0.382400,0.012400,0.072400,-0.207600,-0.027600,-0.257600,0.152400,-0.337600
YDR147W,-0.726600,-0.376600,-0.116600,0.333400,0.213400,0.213400,0.043400,0.533400,0.693400,0.373400,0.023400,-0.066600,0.023400,-0.456600,0.103400,-0.336600,-0.086600,-0.466600,0.363400,0.263400,0.283400,0.513400,0.463400,0.213400,-0.266600,-0.546600,-0.156600,-0.256600,-0.006600,-0.236600,-0.276600,-0.356600,0.383400,0.033400,0.013400,-0.026600,0.033400,-0.136600,-0.076600,0.353400,-0.496600
YDR346C,-0.721200,-0.491200,-0.351200,0.138800,0.258800,0.008800,-0.061200,0.358800,0.428800,0.188800,0.128800,0.088800,0.078800,-0.251200,-0.011200,-0.171200,-0.021200,-0.261200,0.438800,0.208800,0.308800,0.348800,0.378800,0.188800,-0.101200,-0.481200,-0.091200,-0.011200,-0.061200,-0.151200,-0.191200,-0.261200,0.268800,0.138800,0.098800,0.178800,-0.101200,-0.001200,-0.161200,0.068800,-0.351200
YOR129C,-0.464400,-0.024400,0.155600,0.465600,0.395600,0.395600,0.275600,0.655600,0.505600,0.475600,0.135600,-0.024400,-0.164400,-0.274400,-0.094400,-0.364400,-0.054400,-0.394400,0.345600,0.135600,0.285600,0.345600,0.305600,0.115600,-0.234400,-0.664400,-0.264400,-0.264400,-0.164400,-0.304400,-0.174400,-0.454400,0.145600,0.015600,0.065600,0.135600,-0.074400,-0.104400,-0.204400,-0.144400,-0.444400
YBR123C,-0.910700,-0.540700,-0.470700,0.099300,0.189300,0.109300,-0.060700,0.379300,0.229300,0.269300,0.089300,-0.040700,-0.070700,-0.340700,-0.240700,-0.220700,0.069300,-0.340700,0.249300,0.209300,0.229300,0.379300,0.309300,0.249300,-0.130700,-0.320700,-0.110700,-0.020700,-0.030700,-0.200700,0.029300,-0.120700,0.259300,0.159300,0.169300,0.259300,0.209300,0.089300,0.039300,0.099300,-0.200700
YGL021W,-2.470700,-1.880700,-1.490700,-0.540700,-0.030700,0.359300,0.459300,0.979300,0.869300,0.749300,0.359300,0.049300,-0.320700,-0.740700,-0.840700,-1.010700,-0.440700,-0.380700,0.589300,0.739300,0.759300,0.919300,0.699300,0.549300,0.069300,-0.330700,-0.450700,-0.290700,-0.290700,-0.240700,0.119300,0.129300,0.689300,0.639300,0.619300,0.629300,0.429300,0.309300,0.129300,0.139300,-0.230700
YIL011W,-0.388500,-0.228500,-0.188500,0.261500,0.511500,0.441500,0.361500,0.501500,0.351500,0.201500,-0.008500,-0.198500,-0.208500,-0.328500,-0.398500,-0.478500,-0.348500,-0.558500,0.171500,0.111500,0.291500,0.511500,0.371500,0.231500,0.161500,0.061500,-0.128500,-0.008500,-0.108500,-0.198500,-0.138500,-0.568500,0.061500,0.221500,0.161500,0.061500,0.051500,-0.148500,-0.108500,-0.098500,-0.258500
YJR092W,-1.942000,-1.492000,-1.212000,-0.332000,0.168000,0.388000,0.298000,0.938000,0.598000,0.838000,0.298000,0.058000,-0.422000,-0.682000,-0.852000,-0.832000,-0.172000,-0.352000,0.468000,0.558000,0.758000,0.928000,0.668000,0.618000,0.018000,-0.372000,-0.372000,-0.362000,-0.172000,-0.282000,0.048000,-0.022000,0.488000,0.428000,0.518000,0.638000,0.428000,0.278000,-0.012000,-0.182000,-0.362000
YKL183W,-0.720700,-0.420700,-0.560700,0.149300,0.319300,0.339300,0.439300,0.379300,0.309300,0.219300,0.219300,0.009300,-0.080700,-0.240700,-0.490700,-0.420700,-0.040700,-0.350700,0.249300,0.379300,0.409300,0.339300,0.329300,0.129300,0.249300,-0.270700,-0.110700,-0.150700,-0.090700,-0.170700,-0.000700,-0.470700,0.019300,0.229300,0.129300,0.049300,0.119300,-0.010700,-0.090700,-0.140700,-0.180700
YOL069W,-1.172200,-0.952200,-0.502200,-0.102200,-0.032200,0.197800,0.257800,0.707800,0.757800,0.507800,0.187800,-0.052200,-0.182200,-0.572200,-0.522200,-0.632200,-0.212200,-0.402200,0.337800,0.397800,0.517800,0.657800,0.447800,0.297800,-0.082200,-0.532200,-0.152200,-0.442200,-0.252200,-0.182200,-0.092200,-0.052200,0.457800,0.367800,0.337800,0.437800,0.307800,0.217800,-0.072200,0.117800,-0.322200
YPR111W,-0.582400,-0.112400,-0.062400,0.237600,0.237600,0.137600,0.017600,0.407600,0.427600,0.337600,0.157600,-0.022400,-0.072400,-0.422400,-0.162400,-0.512400,-0.072400,-0.412400,0.277600,0.117600,0.197600,0.427600,0.247600,0.157600,-0.192400,-0.382400,-0.172400,-0.212400,-0.122400,-0.262400,-0.152400,-0.082400,0.267600,0.117600,0.097600,0.197600,0.087600,0.117600,-0.122400,0.157600,-0.292400
YDR146C,-2.575100,-2.395100,-1.995100,-0.875100,-0.085100,0.284900,0.424900,1.004900,0.914900,0.864900,0.544900,0.104900,-0.275100,-0.665100,-1.015100,-1.155100,-0.445100,-0.545100,0.434900,0.604900,0.854900,1.064900,0.764900,0.714900,0.184900,-0.265100,-0.335100,-0.295100,-0.355100,-0.285100,0.094900,0.144900,0.604900,0.744900,0.704900,1.034900,0.604900,0.604900,0.244900,0.214900,-0.205100
YDR389W,0.494600,0.404600,0.074600,0.004600,-0.085400,-0.095400,-0.125400,0.204600,0.154600,0.194600,0.064600,0.034600,0.114600,-0.025400,-0.065400,-0.435400,-0.245400,-0.665400,0.024600,-0.075400,0.134600,0.184600,0.284600,0.224600,0.034600,-0.255400,-0.035400,-0.015400,-0.105400,-0.295400,-0.215400,-0.395400,0.044600,0.034600,-0.025400,0.364600,0.044600,0.204600,-0.025400,0.034600,-0.175400
YGR108W,-3.255600,-3.135600,-2.525600,-1.145600,-0.165600,0.214400,0.304400,1.004400,1.144400,0.724400,0.374400,0.104400,-0.075600,-0.825600,-0.935600,-1.185600,-0.735600,-0.505600,0.524400,0.654400,0.824400,0.934400,0.894400,0.684400,0.154400,-0.325600,-0.195600,-0.125600,-0.105600,-0.005600,0.124400,0.274400,0.914400,0.914400,0.894400,0.834400,0.694400,0.694400,0.544400,0.714400,0.104400
YIL158W,-2.192000,-1.872000,-1.262000,-0.532000,0.258000,0.248000,0.788000,1.078000,1.338000,1.008000,0.908000,0.148000,0.118000,-0.612000,-0.592000,-1.062000,-0.672000,-0.552000,0.348000,0.668000,0.658000,0.848000,0.618000,0.598000,0.048000,-0.362000,-0.222000,-0.282000,-0.632000,-0.332000,-0.342000,0.008000,0.258000,0.708000,0.348000,0.488000,0.148000,0.368000,-0.192000,0.028000,-0.322000
YLR353W,-1.402400,-0.872400,-0.612400,-0.162400,-0.092400,0.077600,0.057600,0.467600,0.497600,0.457600,0.237600,-0.182400,-0.292400,-0.582400,-0.502400,-0.562400,-0.162400,-0.552400,0.347600,0.347600,0.557600,0.707600,0.637600,0.397600,0.177600,-0.332400,-0.082400,-0.272400,-0.012400,-0.282400,0.077600,-0.252400,0.427600,0.417600,0.447600,0.447600,0.377600,0.157600,0.027600,0.027600,-0.162400
YOR315W,-1.828800,-2.268800,-1.738800,-0.978800,-0.308800,0.001200,0.261200,0.641200,0.871200,0.581200,0.411200,0.011200,-0.048800,-0.388800,-0.618800,-0.788800,-0.668800,-0.638800,0.211200,0.611200,0.761200,0.871200,0.821200,0.721200,0.401200,0.181200,-0.058800,-0.048800,-0.248800,-0.278800,-0.058800,-0.008800,0.461200,0.731200,0.541200,0.651200,0.451200,0.321200,0.221200,0.331200,-0.088800
YPL155C,-1.463400,-0.953400,-0.713400,-0.163400,0.126600,0.056600,0.166600,0.536600,0.656600,0.556600,0.226600,-0.043400,-0.253400,-0.443400,-0.513400,-0.483400,-0.213400,-0.433400,0.376600,0.376600,0.506600,0.636600,0.456600,0.366600,-0.033400,-0.393400,-0.183400,-0.073400,-0.093400,-0.153400,-0.023400,-0.063400,0.226600,0.406600,0.356600,0.516600,0.216600,0.246600,-0.063400,-0.043400,-0.213400
YBL029W,-0.750500,-0.520500,-0.290500,-0.000500,-0.090500,-0.140500,-0.200500,-0.070500,-0.030500,0.039500,-0.160500,-0.260500,-0.190500,-0.320500,-0.250500,-0.170500,-0.040500,-0.240500,0.109500,0.209500,0.059500,0.249500,0.149500,0.169500,-0.130500,-0.160500,-0.100500,-0.010500,0.039500,0.129500,0.139500,0.119500,0.359500,0.319500,0.459500,0.339500,0.389500,0.309500,0.189500,0.299500,0.049500
YBR138C,-1.173900,-1.093900,-0.863900,-0.243900,-0.113900,0.186100,0.326100,0.956100,0.996100,0.866100,0.566100,0.206100,-0.113900,-0.633900,-0.633900,-0.653900,-0.333900,-0.383900,0.176100,0.506100,0.456100,0.886100,0.546100,0.516100,0.036100,-0.373900,-0.353900,-0.323900,-0.483900,-0.373900,-0.243900,-0.083900,0.376100,0.466100,0.246100,0.396100,0.156100,0.126100,-0.093900,0.066100,-0.483900
YBR242W,-0.741200,-0.431200,-0.131200,0.188800,0.228800,0.148800,0.188800,0.528800,0.698800,0.498800,0.258800,0.218800,0.128800,-0.141200,-0.011200,-0.401200,-0.141200,-0.171200,0.278800,0.268800,0.178800,0.388800,0.358800,0.288800,-0.131200,-0.361200,-0.241200,-0.181200,-0.311200,-0.271200,-0.371200,-0.261200,-0.051200,0.308800,-0.061200,0.228800,-0.211200,-0.031200,-0.291200,-0.001200,-0.441200
YFR039C,-0.667600,-0.297600,-0.187600,0.142400,0.032400,-0.167600,-0.057600,0.332400,0.452400,0.192400,0.092400,-0.047600,0.042400,-0.187600,-0.037600,-0.277600,-0.247600,-0.507600,0.192400,0.182400,0.152400,0.412400,0.232400,0.182400,-0.147600,-0.197600,-0.037600,0.102400,-0.037600,-0.157600,-0.147600,-0.227600,0.212400,0.182400,0.092400,0.182400,0.002400,0.152400,-0.007600,0.202400,-0.127600
YLR131C,-1.749000,-1.159000,-1.229000,-0.349000,-0.149000,0.271000,0.151000,0.841000,0.521000,0.851000,0.201000,0.231000,-0.239000,-0.419000,-0.519000,-0.799000,-0.259000,-0.489000,0.271000,0.421000,0.601000,0.721000,0.611000,0.541000,0.021000,-0.539000,-0.289000,-0.209000,-0.179000,-0.259000,-0.029000,-0.009000,0.521000,0.171000,0.501000,0.681000,0.431000,0.351000,0.141000,0.101000,-0.279000
YML034W,-1.117800,-1.013800,-0.668800,-0.221800,-0.049800,0.196200,0.225200,0.845200,0.795200,0.833200,0.412200,0.107200,-0.274800,-0.519800,-0.667800,-0.725800,-0.342800,-0.523800,0.205200,0.476200,0.659200,0.939200,0.635200,0.553200,0.074200,-0.305800,-0.369800,-0.297800,-0.416800,-0.449800,-0.193800,-0.184800,0.338200,0.420200,0.388200,0.446200,0.256200,0.170200,-0.144800,0.016200,-0.500800
YMR001C,-1.926300,-1.666300,-1.466300,-0.516300,0.063700,0.163700,0.303700,0.923700,1.053700,0.883700,0.563700,0.333700,-0.006300,-0.596300,-0.716300,-1.026300,-0.566300,-0.726300,0.373700,0.523700,0.643700,0.883700,0.823700,0.653700,0.103700,-0.466300,-0.406300,-0.176300,-0.336300,-0.326300,-0.166300,0.003700,0.493700,0.573700,0.543700,0.653700,0.333700,0.363700,0.033700,0.143700,-0.346300
YPR119W,-2.225400,-2.205400,-1.875400,-0.515400,0.004600,0.234600,0.334600,0.934600,1.024600,0.824600,0.564600,0.324600,-0.015400,-0.655400,-0.785400,-1.195400,-0.515400,-0.545400,0.424600,0.504600,0.704600,0.894600,0.844600,0.724600,0.154600,-0.445400,-0.285400,-0.225400,-0.325400,-0.295400,0.024600,0.144600,0.674600,0.564600,0.654600,0.774600,0.384600,0.394600,0.134600,0.184600,-0.325400
YDL074C,-0.790000,-0.530000,-0.170000,0.090000,-0.020000,-0.120000,-0.210000,0.300000,0.290000,0.220000,0.050000,0.120000,0.140000,-0.130000,0.110000,-0.120000,-0.030000,-0.300000,0.200000,0.170000,0.150000,0.360000,0.240000,0.260000,-0.090000,-0.300000,-0.070000,0.050000,0.010000,-0.150000,-0.190000,-0.210000,0.220000,0.150000,0.070000,0.220000,0.060000,0.120000,-0.020000,0.210000,-0.360000
YMR132C,-0.733700,-0.823700,-0.483700,0.086300,0.346300,0.146300,0.216300,0.526300,0.826300,0.526300,0.426300,0.476300,0.106300,-0.113700,-0.033700,-0.353700,-0.353700,-0.163700,0.026300,0.346300,0.016300,0.566300,0.106300,0.396300,-0.183700,-0.073700,-0.233700,0.006300,-0.533700,-0.003700,-0.503700,-0.083700,-0.113700,0.386300,-0.113700,0.366300,-0.283700,0.176300,-0.413700,0.056300,-0.533700
YMR183C,-0.706300,-0.426300,-0.636300,-0.136300,-0.056300,-0.026300,-0.036300,0.303700,0.233700,0.273700,0.063700,-0.336300,-0.236300,-0.266300,-0.136300,-0.096300,-0.096300,-0.286300,0.063700,0.163700,0.183700,0.343700,0.113700,0.203700,-0.106300,-0.096300,-0.146300,0.133700,-0.006300,0.063700,0.073700,0.003700,0.163700,0.343700,0.143700,0.363700,0.123700,0.313700,-0.006300,0.213700,-0.046300
YOR025W,-1.854400,-1.644400,-1.664400,-1.224400,-0.534400,0.035600,0.425600,0.895600,0.965600,0.835600,0.585600,0.175600,0.005600,-0.434400,-0.544400,-1.054400,-0.474400,-0.664400,0.435600,0.555600,0.775600,0.865600,0.665600,0.535600,0.235600,-0.184400,-0.054400,-0.204400,-0.244400,-0.414400,0.045600,-0.004400,0.505600,0.545600,0.545600,0.525600,0.465600,0.325600,0.145600,0.215600,-0.114400
YPL141C,-1.929800,-1.579800,-1.319800,-0.659800,-0.319800,0.110200,0.250200,0.960200,0.830200,1.020200,0.530200,0.280200,-0.149800,-0.369800,-0.719800,-0.839800,-0.399800,-0.439800,0.350200,0.490200,0.790200,0.890200,0.800200,0.700200,0.280200,-0.399800,-0.269800,-0.199800,-0.279800,-0.419800,-0.099800,-0.129800,0.340200,0.520200,0.520200,0.710200,0.370200,0.260200,-0.039800,-0.039800,-0.399800
YHR023W,-1.253900,-1.093900,-1.173900,-0.653900,-0.303900,0.096100,0.176100,0.786100,0.576100,0.786100,0.346100,0.346100,-0.033900,-0.303900,-0.293900,-0.733900,-0.483900,-0.673900,0.196100,0.246100,0.486100,0.686100,0.546100,0.576100,0.026100,-0.363900,-0.133900,-0.043900,-0.133900,-0.223900,-0.093900,-0.133900,0.476100,0.286100,0.416100,0.656100,0.276100,0.326100,0.066100,0.106100,-0.353900
YJL051W,-2.988000,-3.088000,-2.788000,-1.998000,-0.768000,0.132000,0.582000,1.162000,1.122000,1.122000,0.842000,0.282000,-0.048000,-0.638000,-1.058000,-1.518000,-0.818000,-0.588000,0.462000,0.762000,1.052000,1.122000,1.012000,0.842000,0.422000,-0.118000,-0.218000,-0.258000,-0.348000,-0.308000,0.302000,0.292000,0.842000,0.952000,0.942000,1.262000,0.792000,0.702000,0.302000,0.242000,0.002000
YOR058C,-1.170200,-1.030200,-0.990200,-0.490200,-0.250200,0.129800,0.129800,0.839800,0.739800,0.849800,0.449800,0.249800,-0.120200,-0.540200,-0.570200,-0.910200,-0.510200,-0.620200,0.139800,0.299800,0.619800,0.809800,0.719800,0.689800,0.019800,-0.410200,-0.280200,-0.310200,-0.350200,-0.490200,-0.090200,-0.040200,0.539800,0.359800,0.429800,0.709800,0.449800,0.349800,0.049800,0.089800,-0.490200
YOR104W,-0.216600,-0.016600,-0.136600,0.103400,0.193400,0.123400,0.003400,0.423400,0.573400,0.393400,0.373400,0.133400,0.183400,-0.146600,-0.146600,-0.336600,-0.236600,-0.446600,0.093400,0.283400,0.203400,0.513400,0.353400,0.253400,-0.016600,-0.256600,-0.256600,-0.176600,-0.416600,-0.286600,-0.376600,-0.366600,0.033400,0.143400,0.053400,0.083400,-0.056600,0.003400,-0.246600,0.043400,-0.426600
YOR346W,-1.029500,-0.889500,-0.699500,-0.099500,0.020500,0.010500,-0.139500,0.500500,0.450500,0.450500,0.200500,0.290500,-0.039500,-0.429500,-0.389500,-0.559500,-0.249500,-0.449500,0.290500,0.260500,0.460500,0.560500,0.570500,0.430500,0.060500,-0.559500,-0.239500,-0.129500,-0.129500,-0.229500,-0.099500,-0.139500,0.350500,0.280500,0.390500,0.520500,0.270500,0.300500,0.040500,0.150500,-0.359500
YBL005W,-0.982700,-0.402700,-0.492700,-0.112700,-0.122700,0.007300,-0.132700,0.417300,0.337300,0.297300,0.007300,0.007300,0.017300,-0.252700,-0.062700,-0.372700,-0.092700,-0.452700,0.327300,0.077300,0.237300,0.507300,0.397300,0.327300,-0.022700,-0.322700,-0.032700,-0.012700,0.057300,-0.232700,-0.082700,-0.222700,0.307300,0.097300,0.157300,0.297300,0.207300,0.137300,0.117300,0.207300,-0.142700
